FREQ,TIME_FORMAT,TIME_PERIOD,GEO,UNIT,ISCED11,SEX,AGE,OBS_STATUS,OBS_VALUE,FREQ_DESC,TIME_FORMAT_DESC,TIME_PERIOD_DESC,OBS_STATUS_DESC,GEO_DESC,UNIT_DESC,ISCED11_DESC,SEX_DESC,AGE_DESC
A,P1Y,2001,UK,PC,ED5-8,T,Y15-74,,2.2,Annual,Annual,Year 2001,No data,United Kingdom,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2002,UK,PC,ED5-8,T,Y15-74,,2.6,Annual,Annual,Year 2002,No data,United Kingdom,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2003,UK,PC,ED5-8,T,Y15-74,,2.5,Annual,Annual,Year 2003,No data,United Kingdom,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2004,UK,PC,ED5-8,T,Y15-74,b,2.4,Annual,Annual,Year 2004,break in time series,United Kingdom,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2005,UK,PC,ED5-8,T,Y15-74,b,2.6,Annual,Annual,Year 2005,break in time series,United Kingdom,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2006,UK,PC,ED5-8,T,Y15-74,,2.7,Annual,Annual,Year 2006,No data,United Kingdom,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2007,UK,PC,ED5-8,T,Y15-74,b,2.5,Annual,Annual,Year 2007,break in time series,United Kingdom,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2008,UK,PC,ED5-8,T,Y15-74,b,2.8,Annual,Annual,Year 2008,break in time series,United Kingdom,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2009,UK,PC,ED5-8,T,Y15-74,,4,Annual,Annual,Year 2009,No data,United Kingdom,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2010,UK,PC,ED5-8,T,Y15-74,b,4.1,Annual,Annual,Year 2010,break in time series,United Kingdom,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2011,UK,PC,ED5-8,T,Y15-74,b,4.3,Annual,Annual,Year 2011,break in time series,United Kingdom,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2012,UK,PC,ED5-8,T,Y15-74,,4.3,Annual,Annual,Year 2012,No data,United Kingdom,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2013,UK,PC,ED5-8,T,Y15-74,,3.9,Annual,Annual,Year 2013,No data,United Kingdom,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2014,UK,PC,ED5-8,T,Y15-74,b,3.2,Annual,Annual,Year 2014,break in time series,United Kingdom,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2000,SE,PC,ED3_4,T,Y15-74,,5.7,Annual,Annual,Year 2000,No data,Sweden,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2001,SE,PC,ED3_4,T,Y15-74,b,4.4,Annual,Annual,Year 2001,break in time series,Sweden,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2002,SE,PC,ED3_4,T,Y15-74,,4.7,Annual,Annual,Year 2002,No data,Sweden,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2003,SE,PC,ED3_4,T,Y15-74,,5.3,Annual,Annual,Year 2003,No data,Sweden,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2004,SE,PC,ED3_4,T,Y15-74,,6.7,Annual,Annual,Year 2004,No data,Sweden,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2005,SE,PC,ED3_4,T,Y15-74,b,7.1,Annual,Annual,Year 2005,break in time series,Sweden,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2006,SE,PC,ED3_4,T,Y15-74,b,6.4,Annual,Annual,Year 2006,break in time series,Sweden,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2007,SE,PC,ED3_4,T,Y15-74,,5.4,Annual,Annual,Year 2007,No data,Sweden,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2008,SE,PC,ED3_4,T,Y15-74,,5.4,Annual,Annual,Year 2008,No data,Sweden,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2009,SE,PC,ED3_4,T,Y15-74,,8,Annual,Annual,Year 2009,No data,Sweden,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2010,SE,PC,ED3_4,T,Y15-74,,8.1,Annual,Annual,Year 2010,No data,Sweden,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2011,SE,PC,ED3_4,T,Y15-74,,7,Annual,Annual,Year 2011,No data,Sweden,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2012,SE,PC,ED3_4,T,Y15-74,,7.1,Annual,Annual,Year 2012,No data,Sweden,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2013,SE,PC,ED3_4,T,Y15-74,,7.1,Annual,Annual,Year 2013,No data,Sweden,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2014,SE,PC,ED3_4,T,Y15-74,b,7,Annual,Annual,Year 2014,break in time series,Sweden,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2000,SI,PC,ED3_4,T,Y15-74,,6.9,Annual,Annual,Year 2000,No data,Slovenia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2001,SI,PC,ED3_4,T,Y15-74,,5.5,Annual,Annual,Year 2001,No data,Slovenia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2002,SI,PC,ED3_4,T,Y15-74,,6,Annual,Annual,Year 2002,No data,Slovenia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2003,SI,PC,ED3_4,T,Y15-74,,6.2,Annual,Annual,Year 2003,No data,Slovenia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2004,SI,PC,ED3_4,T,Y15-74,,6.1,Annual,Annual,Year 2004,No data,Slovenia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2005,SI,PC,ED3_4,T,Y15-74,b,6.9,Annual,Annual,Year 2005,break in time series,Slovenia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2006,SI,PC,ED3_4,T,Y15-74,,6.5,Annual,Annual,Year 2006,No data,Slovenia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2007,SI,PC,ED3_4,T,Y15-74,,5,Annual,Annual,Year 2007,No data,Slovenia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2008,SI,PC,ED3_4,T,Y15-74,,4.4,Annual,Annual,Year 2008,No data,Slovenia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2009,SI,PC,ED3_4,T,Y15-74,,6.3,Annual,Annual,Year 2009,No data,Slovenia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2010,SI,PC,ED3_4,T,Y15-74,,7.5,Annual,Annual,Year 2010,No data,Slovenia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2011,SI,PC,ED3_4,T,Y15-74,,8.7,Annual,Annual,Year 2011,No data,Slovenia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2012,SI,PC,ED3_4,T,Y15-74,,9.1,Annual,Annual,Year 2012,No data,Slovenia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2013,SI,PC,ED3_4,T,Y15-74,,10.7,Annual,Annual,Year 2013,No data,Slovenia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2014,SI,PC,ED3_4,T,Y15-74,b,10.4,Annual,Annual,Year 2014,break in time series,Slovenia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2000,SK,PC,ED3_4,T,Y15-74,,18.4,Annual,Annual,Year 2000,No data,Slovakia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2001,SK,PC,ED3_4,T,Y15-74,,18.7,Annual,Annual,Year 2001,No data,Slovakia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2002,SK,PC,ED3_4,T,Y15-74,,17.8,Annual,Annual,Year 2002,No data,Slovakia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2003,SK,PC,ED3_4,T,Y15-74,b,15.9,Annual,Annual,Year 2003,break in time series,Slovakia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2004,SK,PC,ED3_4,T,Y15-74,,16.9,Annual,Annual,Year 2004,No data,Slovakia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2005,SK,PC,ED3_4,T,Y15-74,b,14.4,Annual,Annual,Year 2005,break in time series,Slovakia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2006,SK,PC,ED3_4,T,Y15-74,,11.8,Annual,Annual,Year 2006,No data,Slovakia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2007,SK,PC,ED3_4,T,Y15-74,,9.4,Annual,Annual,Year 2007,No data,Slovakia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2008,SK,PC,ED3_4,T,Y15-74,,8.1,Annual,Annual,Year 2008,No data,Slovakia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2009,SK,PC,ED3_4,T,Y15-74,,11.5,Annual,Annual,Year 2009,No data,Slovakia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2010,SK,PC,ED3_4,T,Y15-74,,14.1,Annual,Annual,Year 2010,No data,Slovakia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2011,SK,PC,ED3_4,T,Y15-74,b,13.4,Annual,Annual,Year 2011,break in time series,Slovakia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2012,SK,PC,ED3_4,T,Y15-74,,13.5,Annual,Annual,Year 2012,No data,Slovakia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2013,SK,PC,ED3_4,T,Y15-74,,13.9,Annual,Annual,Year 2013,No data,Slovakia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2014,SK,PC,ED3_4,T,Y15-74,b,12.6,Annual,Annual,Year 2014,break in time series,Slovakia,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2006,LU,PC,TOTAL,T,Y15-74,,4.7,Annual,Annual,Year 2006,No data,Luxembourg,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2008,LU,PC,TOTAL,T,Y15-74,,5.1,Annual,Annual,Year 2008,No data,Luxembourg,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2010,LU,PC,TOTAL,T,Y15-74,,4.4,Annual,Annual,Year 2010,No data,Luxembourg,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2011,LU,PC,TOTAL,T,Y15-74,,4.9,Annual,Annual,Year 2011,No data,Luxembourg,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2012,LU,PC,TOTAL,T,Y15-74,,5.1,Annual,Annual,Year 2012,No data,Luxembourg,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2013,LU,PC,TOTAL,T,Y15-74,,5.9,Annual,Annual,Year 2013,No data,Luxembourg,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2000,LV,PC,TOTAL,T,Y15-74,,14.2,Annual,Annual,Year 2000,No data,Latvia,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2001,LV,PC,TOTAL,T,Y15-74,,13.9,Annual,Annual,Year 2001,No data,Latvia,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2003,LV,PC,TOTAL,T,Y15-74,,12.1,Annual,Annual,Year 2003,No data,Latvia,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2004,LV,PC,TOTAL,T,Y15-74,,11.7,Annual,Annual,Year 2004,No data,Latvia,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2006,LV,PC,TOTAL,T,Y15-74,,7,Annual,Annual,Year 2006,No data,Latvia,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2007,LV,PC,TOTAL,T,Y15-74,,6.1,Annual,Annual,Year 2007,No data,Latvia,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2008,LV,PC,TOTAL,T,Y15-74,,7.7,Annual,Annual,Year 2008,No data,Latvia,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2009,LV,PC,TOTAL,T,Y15-74,,17.5,Annual,Annual,Year 2009,No data,Latvia,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2010,LV,PC,TOTAL,T,Y15-74,,19.5,Annual,Annual,Year 2010,No data,Latvia,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2011,LV,PC,TOTAL,T,Y15-74,,16.2,Annual,Annual,Year 2011,No data,Latvia,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2012,LV,PC,TOTAL,T,Y15-74,,15,Annual,Annual,Year 2012,No data,Latvia,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2013,LV,PC,TOTAL,T,Y15-74,,11.9,Annual,Annual,Year 2013,No data,Latvia,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2000,MT,PC,TOTAL,T,Y15-74,,6.3,Annual,Annual,Year 2000,No data,Malta,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2001,MT,PC,TOTAL,T,Y15-74,,7.1,Annual,Annual,Year 2001,No data,Malta,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2002,MT,PC,TOTAL,T,Y15-74,,6.9,Annual,Annual,Year 2002,No data,Malta,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2003,MT,PC,TOTAL,T,Y15-74,,7.5,Annual,Annual,Year 2003,No data,Malta,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2006,MT,PC,TOTAL,T,Y15-74,,6.8,Annual,Annual,Year 2006,No data,Malta,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2007,MT,PC,TOTAL,T,Y15-74,,6.5,Annual,Annual,Year 2007,No data,Malta,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2008,MT,PC,TOTAL,T,Y15-74,,6,Annual,Annual,Year 2008,No data,Malta,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2009,MT,PC,TOTAL,T,Y15-74,,6.9,Annual,Annual,Year 2009,No data,Malta,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2010,MT,PC,TOTAL,T,Y15-74,,6.9,Annual,Annual,Year 2010,No data,Malta,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2000,NL,PC,TOTAL,T,Y15-74,,2.7,Annual,Annual,Year 2000,No data,Netherlands,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2001,NL,PC,TOTAL,T,Y15-74,,2.1,Annual,Annual,Year 2001,No data,Netherlands,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2002,NL,PC,TOTAL,T,Y15-74,,2.6,Annual,Annual,Year 2002,No data,Netherlands,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2000,UK,PC,ED3_4,T,Y15-74,,5,Annual,Annual,Year 2000,No data,United Kingdom,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2001,UK,PC,ED3_4,T,Y15-74,,4,Annual,Annual,Year 2001,No data,United Kingdom,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2002,UK,PC,ED3_4,T,Y15-74,,4.3,Annual,Annual,Year 2002,No data,United Kingdom,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2003,UK,PC,ED3_4,T,Y15-74,,4.3,Annual,Annual,Year 2003,No data,United Kingdom,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2004,UK,PC,ED3_4,T,Y15-74,b,4.2,Annual,Annual,Year 2004,break in time series,United Kingdom,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2005,UK,PC,ED3_4,T,Y15-74,b,4.4,Annual,Annual,Year 2005,break in time series,United Kingdom,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2006,UK,PC,ED3_4,T,Y15-74,,5.2,Annual,Annual,Year 2006,No data,United Kingdom,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2007,UK,PC,ED3_4,T,Y15-74,b,5.1,Annual,Annual,Year 2007,break in time series,United Kingdom,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2008,UK,PC,ED3_4,T,Y15-74,b,5.5,Annual,Annual,Year 2008,break in time series,United Kingdom,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2009,UK,PC,ED3_4,T,Y15-74,,7.8,Annual,Annual,Year 2009,No data,United Kingdom,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2010,UK,PC,ED3_4,T,Y15-74,b,8.2,Annual,Annual,Year 2010,break in time series,United Kingdom,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2011,UK,PC,ED3_4,T,Y15-74,b,8.6,Annual,Annual,Year 2011,break in time series,United Kingdom,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2012,UK,PC,ED3_4,T,Y15-74,,8.6,Annual,Annual,Year 2012,No data,United Kingdom,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2013,UK,PC,ED3_4,T,Y15-74,,8.3,Annual,Annual,Year 2013,No data,United Kingdom,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2014,UK,PC,ED3_4,T,Y15-74,b,6.9,Annual,Annual,Year 2014,break in time series,United Kingdom,Percentage,Upper secondary and post-secondary non-tertiary education (levels 3 and 4),Total,From 15 to 74 years
A,P1Y,2000,AT,PC,ED5-8,T,Y15-74,,2.2,Annual,Annual,Year 2000,No data,Austria,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2001,AT,PC,ED5-8,T,Y15-74,,1.9,Annual,Annual,Year 2001,No data,Austria,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2002,AT,PC,ED5-8,T,Y15-74,,1.8,Annual,Annual,Year 2002,No data,Austria,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2003,AT,PC,ED5-8,T,Y15-74,,2.4,Annual,Annual,Year 2003,No data,Austria,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2004,AT,PC,ED5-8,T,Y15-74,b,3.3,Annual,Annual,Year 2004,break in time series,Austria,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2005,AT,PC,ED5-8,T,Y15-74,b,3,Annual,Annual,Year 2005,break in time series,Austria,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2006,AT,PC,ED5-8,T,Y15-74,b,2.9,Annual,Annual,Year 2006,break in time series,Austria,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2007,AT,PC,ED5-8,T,Y15-74,b,2.7,Annual,Annual,Year 2007,break in time series,Austria,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2008,AT,PC,ED5-8,T,Y15-74,,1.9,Annual,Annual,Year 2008,No data,Austria,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2009,AT,PC,ED5-8,T,Y15-74,,2.6,Annual,Annual,Year 2009,No data,Austria,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2010,AT,PC,ED5-8,T,Y15-74,,2.5,Annual,Annual,Year 2010,No data,Austria,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2011,AT,PC,ED5-8,T,Y15-74,,2.6,Annual,Annual,Year 2011,No data,Austria,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2012,AT,PC,ED5-8,T,Y15-74,,2.4,Annual,Annual,Year 2012,No data,Austria,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2013,AT,PC,ED5-8,T,Y15-74,,3.5,Annual,Annual,Year 2013,No data,Austria,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2014,AT,PC,ED5-8,T,Y15-74,b,4,Annual,Annual,Year 2014,break in time series,Austria,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2000,BE,PC,ED5-8,T,Y15-74,,2.7,Annual,Annual,Year 2000,No data,Belgium,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2001,BE,PC,ED5-8,T,Y15-74,b,3.1,Annual,Annual,Year 2001,break in time series,Belgium,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2002,BE,PC,ED5-8,T,Y15-74,,3.5,Annual,Annual,Year 2002,No data,Belgium,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2003,BE,PC,ED5-8,T,Y15-74,,3.8,Annual,Annual,Year 2003,No data,Belgium,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2004,BE,PC,ED5-8,T,Y15-74,,3.7,Annual,Annual,Year 2004,No data,Belgium,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2005,BE,PC,ED5-8,T,Y15-74,b,4.4,Annual,Annual,Year 2005,break in time series,Belgium,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2006,BE,PC,ED5-8,T,Y15-74,,4.5,Annual,Annual,Year 2006,No data,Belgium,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2007,BE,PC,ED5-8,T,Y15-74,,3.8,Annual,Annual,Year 2007,No data,Belgium,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2008,BE,PC,ED5-8,T,Y15-74,b,3.6,Annual,Annual,Year 2008,break in time series,Belgium,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2009,BE,PC,ED5-8,T,Y15-74,,4.5,Annual,Annual,Year 2009,No data,Belgium,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2010,BE,PC,ED5-8,T,Y15-74,,4.5,Annual,Annual,Year 2010,No data,Belgium,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2011,BE,PC,ED5-8,T,Y15-74,b,3.8,Annual,Annual,Year 2011,break in time series,Belgium,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2012,BE,PC,ED5-8,T,Y15-74,,3.9,Annual,Annual,Year 2012,No data,Belgium,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2013,BE,PC,ED5-8,T,Y15-74,,4.9,Annual,Annual,Year 2013,No data,Belgium,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2014,BE,PC,ED5-8,T,Y15-74,b,4.7,Annual,Annual,Year 2014,break in time series,Belgium,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2000,BG,PC,ED5-8,T,Y15-74,,6.7,Annual,Annual,Year 2000,No data,Bulgaria,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2001,BG,PC,ED5-8,T,Y15-74,b,8.8,Annual,Annual,Year 2001,break in time series,Bulgaria,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2002,BG,PC,ED5-8,T,Y15-74,,8.2,Annual,Annual,Year 2002,No data,Bulgaria,Percentage,Tertiary education (levels 5-8),Total,From 15 to 74 years
A,P1Y,2013,SI,PC,TOTAL,T,Y15-74,,10.1,Annual,Annual,Year 2013,No data,Slovenia,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2000,SK,PC,TOTAL,T,Y15-74,,19.1,Annual,Annual,Year 2000,No data,Slovakia,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2001,SK,PC,TOTAL,T,Y15-74,,19.4,Annual,Annual,Year 2001,No data,Slovakia,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2002,SK,PC,TOTAL,T,Y15-74,,18.7,Annual,Annual,Year 2002,No data,Slovakia,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2004,SK,PC,TOTAL,T,Y15-74,,18.6,Annual,Annual,Year 2004,No data,Slovakia,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
A,P1Y,2006,SK,PC,TOTAL,T,Y15-74,,13.4,Annual,Annual,Year 2006,No data,Slovakia,Percentage,All ISCED 2011 levels ,Total,From 15 to 74 years
